sales_order_id,sales_order_number,document_date,customer_id,customer_name,line_number,product_id,product_code,product_name,quantity,unit,standard_price,discount_rate,actual_price,subtotal_amount,tax_amount,total_amount,order_status,document_status,transaction_type,sales_department,salesperson,planned_delivery_date,is_urgent,contract_number,project_name,end_customer,quotation_number,notes,created_date,status
SO0000837,SO-202411-00361,2024-11-14,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,20,台,4199,5.7%,3959.6,79192.07,10294.97,89487.04,已发货,已确认,项目销售,销售一部,孙丽,2024-11-29,否,HT-2024-326,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202411-00361,,2024-11-14,Active
SO0000838,SO-202411-00361,2024-11-14,10058,大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,15,台,3799,11.6%,3358.54,50378.14,6549.16,56927.29,已发货,已确认,项目销售,销售一部,孙丽,2024-12-21,否,HT-2024-326,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202411-00361,,2024-11-14,Active
SO0000839,SO-202411-00361,2024-11-14,10058,大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,10,台,28999,13.5%,25089.29,250892.93,32616.08,283509.01,已发货,已确认,项目销售,销售一部,孙丽,2024-12-30,否,HT-2024-326,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202411-00361,,2024-11-14,Active
SO0000840,SO-202408-00362,2024-08-10,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,13,台,4199,11.0%,3738.34,48598.47,6317.8,54916.27,已发货,已确认,项目销售,销售一部,冯涛,2024-10-06,否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,,2024-08-10,Active
SO0000841,SO-202408-00362,2024-08-10,10058,大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,12,台,28999,5.3%,27455.45,329465.42,42830.5,372295.92,已发货,已确认,项目销售,销售一部,冯涛,2024-10-04,否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,,2024-08-10,Active
SO0000842,SO-202408-00362,2024-08-10,10058,大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,20,台,3799,9.4%,3442.4,68847.95,8950.23,77798.19,已发货,已确认,项目销售,销售一部,冯涛,2024-09-16,否,HT-2024-049,咸阳市勘测设计应用项目,大连天图测绘有限公司,QT-202408-00362,,2024-08-10,Active
SO0000843,SO-202406-00363,2024-06-27,10058,大连天图测绘有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,7,台,28999,12.1%,25495.41,178467.85,23200.82,201668.67,已发货,已确认,项目销售,销售一部,姚强,2024-08-01,否,HT-2024-259,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202406-00393,,2024-06-27,Active
SO0000844,SO-202406-00363,2024-06-27,10058,大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,19,台,3799,8.3%,3485.39,66222.47,8608.92,74831.39,已发货,已确认,项目销售,销售一部,姚强,2024-07-13,否,HT-2024-259,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202406-00393,,2024-06-27,Active
SO0000845,SO-202307-00364,2023-07-24,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,23,台,4199,10.7%,3750.35,86258.04,11213.55,97471.59,已发货,已确认,项目销售,销售一部,蒋敏,2023-08-09,否,HT-2023-093,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202307-00512,,2023-07-24,Active
SO0000846,SO-202307-00364,2023-07-24,10058,大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,15,台,28999,5.3%,27471.79,412076.82,53569.99,465646.81,已发货,已确认,项目销售,销售一部,蒋敏,2023-09-12,否,HT-2023-093,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202307-00512,,2023-07-24,Active
SO0000847,SO-202307-00364,2023-07-24,10058,大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,10.1%,3415.59,95636.48,12432.74,108069.22,已发货,已确认,项目销售,销售一部,蒋敏,2023-08-23,否,HT-2023-093,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202307-00512,,2023-07-24,Active
SO0000848,SO-202411-00365,2024-11-07,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,5.5%,3967.56,95221.42,12378.78,107600.2,已发货,已确认,项目销售,销售一部,韩雪,2024-11-29,否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,,2024-11-07,Active
SO0000849,SO-202411-00365,2024-11-07,10058,大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,4,台,28999,11.0%,25796.78,103187.14,13414.33,116601.47,已发货,已确认,项目销售,销售一部,韩雪,2024-12-05,否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,,2024-11-07,Active
SO0000850,SO-202411-00365,2024-11-07,10058,大连天图测绘有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,8,台,3799,9.3%,3445.98,27567.81,3583.82,31151.62,已发货,已确认,项目销售,销售一部,韩雪,2024-12-03,否,HT-2024-465,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202411-00365,,2024-11-07,Active
SO0000851,SO-202404-00366,2024-04-18,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,16,台,4199,7.5%,3884.61,62153.81,8079.99,70233.8,已发货,已确认,项目销售,销售一部,刘洋,2024-05-29,否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,,2024-04-18,Active
SO0000852,SO-202404-00366,2024-04-18,10058,大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,24,台,3799,12.2%,3335.1,80042.31,10405.5,90447.81,已发货,已确认,项目销售,销售一部,刘洋,2024-05-26,否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,,2024-04-18,Active
SO0000853,SO-202404-00366,2024-04-18,10058,大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,13.9%,24955.49,324421.39,42174.78,366596.18,已发货,已确认,项目销售,销售一部,刘洋,2024-06-15,否,HT-2024-211,大连天图测绘有限公司设备采购项目,大连天图测绘有限公司,QT-202404-00366,,2024-04-18,Active
SO0000854,SO-202402-00367,2024-02-27,10058,大连天图测绘有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,17,台,4199,10.1%,3776.93,64207.82,8347.02,72554.83,已发货,已确认,项目销售,销售一部,吴磊,2024-04-11,否,HT-2024-123,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202402-00367,,2024-02-27,Active
SO0000855,SO-202402-00367,2024-02-27,10058,大连天图测绘有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,14,台,3799,6.7%,3543.0,49602.0,6448.26,56050.26,已发货,已确认,项目销售,销售一部,吴磊,2024-04-10,否,HT-2024-123,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202402-00367,,2024-02-27,Active
SO0000856,SO-202402-00367,2024-02-27,10058,大连天图测绘有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,5.8%,27328.4,136641.99,17763.46,154405.45,已发货,已确认,项目销售,销售一部,吴磊,2024-03-24,否,HT-2024-123,2024年咸阳市测绘项目,大连天图测绘有限公司,QT-202402-00367,,2024-02-27,Active
SO0000857,SO-202311-00368,2023-11-14,10058,大连天图测绘有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,29,台,3799,10.4%,3405.43,98757.52,12838.48,111596.0,已取消,已取消,项目销售,销售一部,韩雪,2023-12-10,否,HT-2023-104,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202311-00368,,2023-11-14,Active
SO0000858,SO-202311-00368,2023-11-14,10058,大连天图测绘有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,13,台,28999,5.9%,27280.17,354642.26,46103.49,400745.75,已取消,已取消,项目销售,销售一部,韩雪,2023-12-23,否,HT-2023-104,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202311-00368,,2023-11-14,Active
SO0000859,SO-202311-00368,2023-11-14,10058,大连天图测绘有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,23,台,4199,8.5%,3843.39,88397.93,11491.73,99889.67,已取消,已取消,项目销售,销售一部,韩雪,2023-12-25,否,HT-2023-104,2023年咸阳市测绘项目,大连天图测绘有限公司,QT-202311-00368,,2023-11-14,Active
SO0000860,SO-202411-00369,2024-11-05,10059,杭州测控地理信息技术有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,0.0%,28999.0,144995.0,18849.35,163844.35,已发货,已确认,直销,销售一部,谢文,2024-12-04,是,,,杭州测控地理信息技术有限公司,QT-202411-00369,,2024-11-05,Active
SO0000861,SO-202411-00369,2024-11-05,10059,杭州测控地理信息技术有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,0.0%,4199.0,8398.0,1091.74,9489.74,已发货,已确认,直销,销售一部,谢文,2024-12-29,是,,,杭州测控地理信息技术有限公司,QT-202411-00369,,2024-11-05,Active
SO0000862,SO-202303-00370,2023-03-27,10059,杭州测控地理信息技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,0.0%,4199.0,20995.0,2729.35,23724.35,已发货,已确认,项目销售,销售一部,孙丽,2023-05-01,否,HT-2023-490,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202303-00611,,2023-03-27,Active
SO0000863,SO-202303-00370,2023-03-27,10059,杭州测控地理信息技术有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,24,台,3799,8.0%,3495.06,83881.49,10904.59,94786.08,已发货,已确认,项目销售,销售一部,孙丽,2023-05-17,否,HT-2023-490,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202303-00611,,2023-03-27,Active
SO0000864,SO-202304-00371,2023-04-03,10059,杭州测控地理信息技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,0.0%,4199.0,20995.0,2729.35,23724.35,已发货,已确认,项目销售,销售一部,冯涛,2023-05-26,否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,,2023-04-03,Active
SO0000865,SO-202304-00371,2023-04-03,10059,杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,15,台,28999,4.8%,27616.6,414248.95,53852.36,468101.32,已发货,已确认,项目销售,销售一部,冯涛,2023-05-23,否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,,2023-04-03,Active
SO0000866,SO-202304-00371,2023-04-03,10059,杭州测控地理信息技术有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,21,台,3799,3.1%,3681.52,77311.84,10050.54,87362.38,已发货,已确认,项目销售,销售一部,冯涛,2023-04-28,否,HT-2023-293,常州市地质勘探应用项目,杭州测控地理信息技术有限公司,QT-202303-00624,,2023-04-03,Active
SO0000867,SO-202408-00372,2024-08-17,10059,杭州测控地理信息技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,2,台,3799,0.0%,3799.0,7598.0,987.74,8585.74,已发货,已确认,直销,销售一部,曹磊,2024-10-01,否,,,杭州测控地理信息技术有限公司,QT-202408-00523,,2024-08-17,Active
SO0000868,SO-202408-00372,2024-08-17,10059,杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,2,台,28999,0.0%,28999.0,57998.0,7539.74,65537.74,已发货,已确认,直销,销售一部,曹磊,2024-09-21,否,,,杭州测控地理信息技术有限公司,QT-202408-00523,,2024-08-17,Active
SO0000869,SO-202312-00373,2023-12-04,10059,杭州测控地理信息技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,11,台,3799,5.4%,3594.64,39541.09,5140.34,44681.44,已发货,已确认,项目销售,销售一部,袁琳,2024-01-17,否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,,2023-12-04,Active
SO0000870,SO-202312-00373,2023-12-04,10059,杭州测控地理信息技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,6,台,28999,0.0%,28999.0,173994.0,22619.22,196613.22,已发货,已确认,项目销售,销售一部,袁琳,2024-01-31,否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,,2023-12-04,Active
SO0000871,SO-202312-00373,2023-12-04,10059,杭州测控地理信息技术有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,24,台,4199,6.5%,3928.13,94275.17,12255.77,106530.94,已发货,已确认,项目销售,销售一部,袁琳,2024-01-03,否,HT-2023-121,杭州测控地理信息技术有限公司设备采购项目,杭州测控地理信息技术有限公司,QT-202312-00373,,2023-12-04,Active
SO0000872,SO-202310-00374,2023-10-09,10060,南京星图测量服务有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,0.0%,3799.0,18995.0,2469.35,21464.35,已发货,已确认,直销,销售一部,韩雪,2023-12-04,否,,,南京星图测量服务有限公司,,,2023-10-09,Active
SO0000873,SO-202304-00375,2023-04-26,10060,南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,10,台,4199,8.0%,3861.35,38613.55,5019.76,43633.31,已发货,已确认,项目销售,销售一部,孙丽,2023-05-15,否,HT-2023-494,南京星图测量服务有限公司设备采购项目,南京星图测量服务有限公司,QT-202304-00588,,2023-04-26,Active
SO0000874,SO-202304-00375,2023-04-26,10060,南京星图测量服务有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,0.0%,3799.0,18995.0,2469.35,21464.35,已发货,已确认,项目销售,销售一部,孙丽,2023-05-13,否,HT-2023-494,南京星图测量服务有限公司设备采购项目,南京星图测量服务有限公司,QT-202304-00588,,2023-04-26,Active
SO0000875,SO-202401-00376,2024-01-12,10060,南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,4,台,4199,0.0%,4199.0,16796.0,2183.48,18979.48,已发货,已确认,直销,销售一部,郑海,2024-01-31,否,,,南京星图测量服务有限公司,,,2024-01-12,Active
SO0000876,SO-202401-00376,2024-01-12,10060,南京星图测量服务有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,郑海,2024-02-12,否,,,南京星图测量服务有限公司,,,2024-01-12,Active
SO0000877,SO-202302-00377,2023-02-25,10060,南京星图测量服务有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,5,台,4199,0.0%,4199.0,20995.0,2729.35,23724.35,已发货,已确认,直销,销售一部,周杰,2023-04-22,否,,,南京星图测量服务有限公司,QT-202302-00377,,2023-02-25,Active
SO0000878,SO-202403-00378,2024-03-29,10061,沈阳经纬测量有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,冯涛,2024-04-16,否,,,沈阳经纬测量有限公司,QT-202403-00378,,2024-03-29,Active
SO0000879,SO-202308-00379,2023-08-30,10061,沈阳经纬测量有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,3,台,3799,0.0%,3799.0,11397.0,1481.61,12878.61,已发货,已确认,直销,销售一部,郑海,2023-10-09,否,,,沈阳经纬测量有限公司,QT-202308-00341,,2023-08-30,Active
SO0000880,SO-202308-00379,2023-08-30,10061,沈阳经纬测量有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,5,台,28999,0.0%,28999.0,144995.0,18849.35,163844.35,已发货,已确认,直销,销售一部,郑海,2023-10-24,否,,,沈阳经纬测量有限公司,QT-202308-00341,,2023-08-30,Active
SO0000881,SO-202410-00380,2024-10-21,10061,沈阳经纬测量有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,1,台,3799,0.0%,3799.0,3799.0,493.87,4292.87,已发货,已确认,直销,销售一部,蒋敏,2024-11-14,否,,,沈阳经纬测量有限公司,QT-202410-00536,,2024-10-21,Active
SO0000882,SO-202410-00380,2024-10-21,10061,沈阳经纬测量有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,3,台,28999,0.0%,28999.0,86997.0,11309.61,98306.61,已发货,已确认,直销,销售一部,蒋敏,2024-12-12,否,,,沈阳经纬测量有限公司,QT-202410-00536,,2024-10-21,Active
SO0000883,SO-202312-00381,2023-12-07,10061,沈阳经纬测量有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,0.0%,4199.0,8398.0,1091.74,9489.74,已发货,已确认,直销,销售一部,蒋敏,2024-01-14,否,,,沈阳经纬测量有限公司,,,2023-12-07,Active
SO0000884,SO-202407-00382,2024-07-14,10062,南京地景测量技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,0.0%,4199.0,8398.0,1091.74,9489.74,已发货,已确认,直销,销售一部,孙丽,2024-08-13,否,,,南京地景测量技术有限公司,,,2024-07-14,Active
SO0000885,SO-202407-00382,2024-07-14,10062,南京地景测量技术有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,孙丽,2024-08-11,否,,,南京地景测量技术有限公司,,,2024-07-14,Active
SO0000886,SO-202410-00383,2024-10-18,10062,南京地景测量技术有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,1,台,28999,0.0%,28999.0,28999.0,3769.87,32768.87,已发货,已确认,直销,销售一部,刘洋,2024-12-01,否,,,南京地景测量技术有限公司,QT-202410-00383,,2024-10-18,Active
SO0000887,SO-202410-00383,2024-10-18,10062,南京地景测量技术有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,刘洋,2024-11-17,否,,,南京地景测量技术有限公司,QT-202410-00383,,2024-10-18,Active
SO0000888,SO-202306-00384,2023-06-11,10062,南京地景测量技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,15,台,3799,3.7%,3658.4,54875.98,7133.88,62009.86,已发货,已确认,项目销售,销售一部,周杰,2023-08-09,否,HT-2023-333,2023年上海市测绘项目,南京地景测量技术有限公司,QT-202306-00412,,2023-06-11,Active
SO0000889,SO-202306-00384,2023-06-11,10062,南京地景测量技术有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,13,台,4199,5.5%,3969.98,51609.74,6709.27,58319.01,已发货,已确认,项目销售,销售一部,周杰,2023-08-03,否,HT-2023-333,2023年上海市测绘项目,南京地景测量技术有限公司,QT-202306-00412,,2023-06-11,Active
SO0000890,SO-202306-00384,2023-06-11,10062,南京地景测量技术有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,3,台,28999,0.0%,28999.0,86997.0,11309.61,98306.61,已发货,已确认,项目销售,销售一部,周杰,2023-07-04,否,HT-2023-333,2023年上海市测绘项目,南京地景测量技术有限公司,QT-202306-00412,,2023-06-11,Active
SO0000891,SO-202305-00385,2023-05-17,10062,南京地景测量技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,0.0%,4199.0,12597.0,1637.61,14234.61,已发货,已确认,直销,销售一部,吴磊,2023-06-02,否,,,南京地景测量技术有限公司,QT-202305-00385,,2023-05-17,Active
SO0000892,SO-202401-00386,2024-01-12,10062,南京地景测量技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,0.0%,3799.0,18995.0,2469.35,21464.35,已发货,已确认,直销,销售一部,陈静,2024-02-19,否,,,南京地景测量技术有限公司,,,2024-01-12,Active
SO0000893,SO-202407-00387,2024-07-25,10062,南京地景测量技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,20,台,3799,4.3%,3635.82,72716.38,9453.13,82169.51,已发货,已确认,项目销售,销售一部,贾斌,2024-09-21,否,HT-2024-237,2024年上海市测绘项目,南京地景测量技术有限公司,QT-202407-00547,,2024-07-25,Active
SO0000894,SO-202407-00387,2024-07-25,10062,南京地景测量技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,7,台,28999,0.0%,28999.0,202993.0,26389.09,229382.09,已发货,已确认,项目销售,销售一部,贾斌,2024-08-18,否,HT-2024-237,2024年上海市测绘项目,南京地景测量技术有限公司,QT-202407-00547,,2024-07-25,Active
SO0000895,SO-202407-00387,2024-07-25,10062,南京地景测量技术有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,28,台,4199,3.6%,4049.58,113388.31,14740.48,128128.78,已发货,已确认,项目销售,销售一部,贾斌,2024-08-17,否,HT-2024-237,2024年上海市测绘项目,南京地景测量技术有限公司,QT-202407-00547,,2024-07-25,Active
SO0000896,SO-202302-00388,2023-02-20,10062,南京地景测量技术有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,13,台,4199,4.9%,3993.0,51909.02,6748.17,58657.19,已发货,已确认,项目销售,销售一部,冯涛,2023-03-08,否,HT-2023-046,南京地景测量技术有限公司设备采购项目,南京地景测量技术有限公司,QT-202302-00388,,2023-02-20,Active
SO0000897,SO-202302-00388,2023-02-20,10062,南京地景测量技术有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,11,台,3799,5.3%,3596.36,39559.91,5142.79,44702.7,已发货,已确认,项目销售,销售一部,冯涛,2023-03-16,否,HT-2023-046,南京地景测量技术有限公司设备采购项目,南京地景测量技术有限公司,QT-202302-00388,,2023-02-20,Active
SO0000898,SO-202302-00388,2023-02-20,10062,南京地景测量技术有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,12,台,28999,9.9%,26127.09,313525.13,40758.27,354283.39,已发货,已确认,项目销售,销售一部,冯涛,2023-03-30,否,HT-2023-046,南京地景测量技术有限公司设备采购项目,南京地景测量技术有限公司,QT-202302-00388,,2023-02-20,Active
SO0000899,SO-202406-00389,2024-06-22,10062,南京地景测量技术有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,3,台,3799,0.0%,3799.0,11397.0,1481.61,12878.61,已发货,已确认,直销,销售一部,蒋敏,2024-08-17,否,,,南京地景测量技术有限公司,QT-202406-00389,,2024-06-22,Active
SO0000900,SO-202406-00389,2024-06-22,10062,南京地景测量技术有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,2,台,28999,0.0%,28999.0,57998.0,7539.74,65537.74,已发货,已确认,直销,销售一部,蒋敏,2024-08-13,否,,,南京地景测量技术有限公司,QT-202406-00389,,2024-06-22,Active
SO0000901,SO-202310-00390,2023-10-22,10063,哈尔滨天图空间信息工程有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,20,台,4199,8.5%,3841.4,76828.07,9987.65,86815.71,已发货,已确认,项目销售,销售一部,姚强,2023-12-09,否,HT-2023-422,哈尔滨天图空间信息工程有限公司设备采购项目,哈尔滨天图空间信息工程有限公司,QT-202310-00564,,2023-10-22,Active
SO0000902,SO-202310-00390,2023-10-22,10063,哈尔滨天图空间信息工程有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,20,台,3799,13.2%,3295.78,65915.59,8569.03,74484.62,已发货,已确认,项目销售,销售一部,姚强,2023-11-30,否,HT-2023-422,哈尔滨天图空间信息工程有限公司设备采购项目,哈尔滨天图空间信息工程有限公司,QT-202310-00564,,2023-10-22,Active
SO0000903,SO-202310-00390,2023-10-22,10063,哈尔滨天图空间信息工程有限公司,30,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,3,台,28999,8.3%,26588.44,79765.33,10369.49,90134.82,已发货,已确认,项目销售,销售一部,姚强,2023-11-10,否,HT-2023-422,哈尔滨天图空间信息工程有限公司设备采购项目,哈尔滨天图空间信息工程有限公司,QT-202310-00564,,2023-10-22,Active
SO0000904,SO-202305-00391,2023-05-30,10063,哈尔滨天图空间信息工程有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,6,台,28999,13.5%,25084.39,150506.35,19565.83,170072.18,已发货,已确认,项目销售,销售一部,张伟,2023-07-22,否,HT-2023-190,上海市勘测设计应用项目,哈尔滨天图空间信息工程有限公司,QT-202305-00391,,2023-05-30,Active
SO0000905,SO-202305-00391,2023-05-30,10063,哈尔滨天图空间信息工程有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,29,台,3799,7.7%,3506.01,101674.19,13217.64,114891.84,已发货,已确认,项目销售,销售一部,张伟,2023-06-21,否,HT-2023-190,上海市勘测设计应用项目,哈尔滨天图空间信息工程有限公司,QT-202305-00391,,2023-05-30,Active
SO0000906,SO-202305-00391,2023-05-30,10063,哈尔滨天图空间信息工程有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,25,台,4199,13.0%,3651.85,91296.15,11868.5,103164.65,已发货,已确认,项目销售,销售一部,张伟,2023-07-15,否,HT-2023-190,上海市勘测设计应用项目,哈尔滨天图空间信息工程有限公司,QT-202305-00391,,2023-05-30,Active
SO0000907,SO-202305-00392,2023-05-17,10063,哈尔滨天图空间信息工程有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,6,台,4199,11.4%,3721.81,22330.85,2903.01,25233.86,已发货,已确认,直销,销售一部,孙丽,2023-06-03,否,,,哈尔滨天图空间信息工程有限公司,QT-202305-00392,,2023-05-17,Active
SO0000908,SO-202305-00392,2023-05-17,10063,哈尔滨天图空间信息工程有限公司,20,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,9,台,28999,8.7%,26465.65,238190.88,30964.81,269155.69,已发货,已确认,直销,销售一部,孙丽,2023-06-22,否,,,哈尔滨天图空间信息工程有限公司,QT-202305-00392,,2023-05-17,Active
SO0000909,SO-202305-00392,2023-05-17,10063,哈尔滨天图空间信息工程有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,12.3%,3332.28,13329.13,1732.79,15061.92,已发货,已确认,直销,销售一部,孙丽,2023-07-05,否,,,哈尔滨天图空间信息工程有限公司,QT-202305-00392,,2023-05-17,Active
SO0000910,SO-202303-00393,2023-03-02,10063,哈尔滨天图空间信息工程有限公司,10,P0007,UAV-JF-ENT-SV,UAV-JF-ENT-SV,12,台,28999,9.8%,26165.65,313987.79,40818.41,354806.2,已发货,已确认,项目销售,销售一部,李娜,2023-04-01,否,HT-2023-481,上海市勘测设计应用项目,哈尔滨天图空间信息工程有限公司,QT-202303-00393,,2023-03-02,Active
